,asin,category,reviewerID,overall
330639,B004FYEZMQ,Xbox,A3F18SDKBDF2WR,4.0
330650,B004FYEZMQ,Xbox,A9QZGSWH9MW0W,4.0
330658,B004FYEZMQ,Xbox,A3PGRJCO6GEKDY,5.0
330673,B004FYEZMQ,Xbox,A3JXBZ8F65100O,5.0
330699,B004FYEZMQ,Xbox,A1LIK3ZEJ244X8,4.0
330704,B004FYEZMQ,Xbox,ADPO47BIPB02U,4.0
330710,B004FYEZMQ,Xbox,A41TJH99UZPHO,5.0
330711,B004FYEZMQ,Xbox,AA9TDMJMO0C4W,1.0
330714,B004FYEZMQ,Xbox,A1MF2I9ZY394EH,1.0
330723,B004FYEZMQ,Xbox,AWKQ8LFSXZ737,4.0
330725,B004FYEZMQ,Xbox,AZFBJPNG5USEL,1.0
330730,B004FYEZMQ,Xbox,A1RNHA547OBQEZ,3.0
330737,B004FYEZMQ,Xbox,A360Z7AKOTB90R,4.0
330739,B004FYEZMQ,Xbox,A13O1YCZCYT76I,5.0
330747,B004FYEZMQ,Xbox,AM7VES8G687F8,5.0
330749,B004FYEZMQ,Xbox,A1ZE1LPZHGG1QP,4.0
330759,B004FYEZMQ,Xbox,A1OFBOGSYTGOTI,1.0
330762,B004FYEZMQ,Xbox,A12EQIULBHM4HJ,1.0
330779,B004FYEZMQ,Xbox,A2615K4AJSX078,3.0
330780,B004FYEZMQ,Xbox,A2B5G0HOXSVV5N,1.0
330790,B004FYEZMQ,Xbox,A2LJ1ZR2MOFS5N,1.0
330801,B004FYEZMQ,Xbox,AVLS94BJPQDZ7,2.0
330802,B004FYEZMQ,Xbox,A2NK8LE3T7H1D7,4.0
330806,B004FYEZMQ,Xbox,AV56CQTOGFTCJ,4.0
330808,B004FYEZMQ,Xbox,A3FNF36SELJ49S,3.0
330813,B004FYEZMQ,Xbox,A33OBBXZKXOI10,1.0
330834,B004FYEZMQ,Xbox,AAPZ1OVFQQIDO,5.0
330843,B004FYEZMQ,Xbox,A2BFIYZYNK54QX,5.0
330853,B004FYEZMQ,Xbox,A2TPH171QFO6ZH,3.0
330861,B004FYEZMQ,Xbox,A1L1E1097O144X,4.0
330877,B004FYEZMQ,Xbox,A2L6U5WGJFRT6R,4.0
330888,B004FYEZMQ,Xbox,A12G8WFVFU2RGO,2.0
330907,B004FYEZMQ,Xbox,A2MHCZISNWHQFR,4.0
330955,B004FYEZMQ,Xbox,A2HHFI2F16CAE7,5.0
330969,B004FYEZMQ,Xbox,AG3PW23KQ26ED,1.0
330979,B004FYEZMQ,Xbox,A3U38FRIA3Q73M,5.0
330984,B004FYEZMQ,Xbox,A3MHXHB5547FI7,5.0
330999,B004FYEZMQ,Xbox,A1GJKUKOE0G630,4.0
331018,B004FYEZMQ,Xbox,AL69NTRAF5X5P,5.0
331031,B004FYEZMQ,Xbox,A2HIF212T6HEWU,1.0
331043,B004FYEZMQ,Xbox,A3GZZ7O20BZQ94,4.0
331049,B004FYEZMQ,Xbox,A8UXDT0ERREM4,1.0
331055,B004FYEZMQ,Xbox,A5PQRM0MPGY96,4.0
331057,B004FYEZMQ,Xbox,A2TWRKMWPPNKVB,1.0
331073,B004FYEZMQ,Xbox,ACRZFP2HE4IJ3,4.0
331101,B004FYEZMQ,Xbox,A219DGT9CE2NL8,5.0
331102,B004FYEZMQ,Xbox,ABSYIF0ONC2AF,2.0
331106,B004FYEZMQ,Xbox,A2D49E9G59GANE,5.0
331107,B004FYEZMQ,Xbox,AQOFQWJYJRA5W,3.0
331116,B004FYEZMQ,Xbox,A2TZF646VY84RC,5.0
331120,B004FYEZMQ,Xbox,A3V6Z4RCDGRC44,2.0
331128,B004FYEZMQ,Xbox,A12NL8N194S6YO,3.0
331149,B004FYEZMQ,Xbox,A3LPK7GWVFT3PA,5.0
331153,B004FYEZMQ,Xbox,A24VVEP0P6ZF5I,5.0
331160,B004FYEZMQ,Xbox,A3F3EH7LFAXMNP,2.0
331163,B004FYEZMQ,Xbox,A27T4GQH6KU1UW,5.0
331171,B004FYEZMQ,Xbox,A1I350XIZ3Y7RT,1.0
331175,B004FYEZMQ,Xbox,A11SJ0KEGU8C0K,5.0
331184,B004FYEZMQ,Xbox,A3PLQGUMHYPKKF,1.0
331207,B004FYEZMQ,Xbox,ANVUG2KNXC144,5.0
331223,B004FYEZMQ,Xbox,A3QE39RF7W5QZB,1.0
331232,B004FYEZMQ,Xbox,A1V4JMX16M3JNE,5.0
331244,B004FYEZMQ,Xbox,A16PFD8QVFOQMG,1.0
331246,B004FYEZMQ,Xbox,A2TLDKIAETB0R4,5.0
331247,B004FYEZMQ,Xbox,AC6LV5D2RKTIR,1.0
331249,B004FYEZMQ,Xbox,A35VJC424AGADX,1.0
331262,B004FYEZMQ,Xbox,A1WXNBP36RE8YB,5.0
331290,B004FYEZMQ,Xbox,A1RL028B7L3BC1,1.0
331301,B004FYEZMQ,Xbox,AADUZL9EYDTVB,5.0
331315,B004FYEZMQ,Xbox,A5976DS029XE0,4.0
331321,B004FYEZMQ,Xbox,AJV77ZZSCXX7I,3.0
331324,B004FYEZMQ,Xbox,AVW4XY3KHZGCU,3.0
331366,B004FYEZMQ,Xbox,A1DNY0KUX9J8JC,4.0
331369,B004FYEZMQ,Xbox,AWLIA2WF36I5T,4.0
331370,B004FYEZMQ,Xbox,A112CW389PJDA3,1.0
331371,B004FYEZMQ,Xbox,A1ZKT2WP8D67CO,4.0
331373,B004FYEZMQ,Xbox,A9BTJR6VA6K3I,1.0
331379,B004FYEZMQ,Xbox,A3MZKNG9WMZ3O4,4.0
331387,B004FYEZMQ,Xbox,A3BW0UW0WSJD2V,5.0
331391,B004FYEZMQ,Xbox,A1UFY2YWV81UZB,5.0
331395,B004FYEZMQ,Xbox,A26USWZFF5V3T6,4.0
331420,B004FYEZMQ,Xbox,A20P9Y93BPDAR2,1.0
331425,B004FYEZMQ,Xbox,ADPEAVHFCNLLC,4.0
331441,B004FYEZMQ,Xbox,A1JU5Q415NNTRP,5.0
331469,B004FYEZMQ,Xbox,A3FY350Q19GO3H,4.0
331476,B004FYEZMQ,Xbox,A25NSTXNN16KG8,5.0
331490,B004FYEZMQ,Xbox,A3LGT6UZL99IW1,4.0
331498,B004FYEZMQ,Xbox,A2KM81NLZT058I,5.0
331501,B004FYEZMQ,Xbox,A2J2BF8PK0U1U7,5.0
331505,B004FYEZMQ,Xbox,A2BXZM08OG625Z,2.0
331507,B004FYEZMQ,Xbox,A2UPDLK21I3TGJ,5.0
331515,B004FYEZMQ,Xbox,A30WJZ21W52X2Q,1.0
331521,B004FYEZMQ,Xbox,A39C34NKIELF1S,5.0
331528,B004FYEZMQ,Xbox,A1DUTU757O0QY5,1.0
331533,B004FYEZMQ,Xbox,A1TKDHV7V1QEI7,4.0
331558,B004FYEZMQ,Xbox,AQ0FALV6HYJRQ,2.0
331574,B004FYEZMQ,Xbox,A1MW3DVX0STWK6,1.0
331588,B004FYEZMQ,Xbox,A3NWDVRYFBV72W,5.0
331613,B004FYEZMQ,Xbox,A3K1E76NL2E8L0,1.0
331614,B004FYEZMQ,Xbox,AGX8B6IKN52S5,1.0
331651,B004FYEZMQ,Xbox,A2U6A9KZ9IR5VJ,1.0
331661,B004FYEZMQ,Xbox,A2QSGC4GO7G1X1,5.0
331689,B004FYEZMQ,Xbox,A3LBFWWQGQYV48,5.0
331705,B004FYEZMQ,Xbox,A2YJ1K8M0KPHMF,3.0
331709,B004FYEZMQ,Xbox,A2GBS30BHAC6QF,3.0
331748,B004FYEZMQ,Xbox,A36NMKDOIYOLC3,5.0
331750,B004FYEZMQ,Xbox,A1COIOH3QLUSX,5.0
331756,B004FYEZMQ,Xbox,A16SLO7XQ6YRVV,4.0
331758,B004FYEZMQ,Xbox,A3NKYTZKF843R,4.0
331764,B004FYEZMQ,Xbox,A3I84XM01IR8UF,5.0
331772,B004FYEZMQ,Xbox,AU0QKKN6X7NWV,1.0
331779,B004FYEZMQ,Xbox,APVNTVQHTX2QB,3.0
331805,B004FYEZMQ,Xbox,A3QOOJZSAD5FT3,1.0
331830,B004FYEZMQ,Xbox,ARC3J517UQITR,4.0
331858,B004FYEZMQ,Xbox,A1U8Z8WN5BQTLV,3.0
331859,B004FYEZMQ,Xbox,A5XOSBJY5GXKW,3.0
340780,B004JMQLV2,PC,A22L9J5BPXKJYN,5.0
340784,B004JMQLV2,PC,A1DFNRC08WLRI5,2.0
340785,B004JMQLV2,PC,A3TF8KP5ERF0SE,5.0
340787,B004JMQLV2,PC,A2GIITIZ1OFK13,4.0
340788,B004JMQLV2,PC,A1IDFSSFSAUSV9,1.0
340790,B004JMQLV2,PC,A29SYALSORG8D5,1.0
340792,B004JMQLV2,PC,A2D6B85H1HVSI,4.0
340797,B004JMQLV2,PC,A341EAVW0G9AT9,3.0
340800,B004JMQLV2,PC,A25WMMJF13ROID,4.0
340801,B004JMQLV2,PC,AEIVMLCM1DS9J,5.0
351280,B004RMK57U,PlayStation,A3IQ6AYVH2818P,5.0
351286,B004RMK57U,PlayStation,AD1BR4509OQDX,1.0
351295,B004RMK57U,PlayStation,A1H9O1ETX9DKTO,2.0
351300,B004RMK57U,PlayStation,A2Q2WGNW2CT7ZD,5.0
351314,B004RMK57U,PlayStation,A2172X3JFOMR2K,5.0
351322,B004RMK57U,PlayStation,A3UG8KMLBZCDC8,5.0
351337,B004RMK57U,PlayStation,A1TZP27RI92RT,5.0
351350,B004RMK57U,PlayStation,A12COGFVG1CX2W,5.0
351353,B004RMK57U,PlayStation,A1VIZFPC5FDDI5,5.0
351354,B004RMK57U,PlayStation,A2UGLR6ZXHHQ1R,5.0
351359,B004RMK57U,PlayStation,A6C0QCBORL39D,5.0
351360,B004RMK57U,PlayStation,A15CCX5AG778L4,5.0
351380,B004RMK57U,PlayStation,A196OTCBBOLPK2,5.0
351381,B004RMK57U,PlayStation,A3DXAD8168AONG,5.0
351407,B004RMK57U,PlayStation,AO2YGB9BT1XP1,5.0
351418,B004RMK57U,PlayStation,A3E1UEOPCNV4CD,5.0
351421,B004RMK57U,PlayStation,AW29MNY1AO5M9,5.0
351424,B004RMK57U,PlayStation,A3RAPSTE0OJKFI,4.0
351425,B004RMK57U,PlayStation,AWRKJMDKD8KJI,3.0
351430,B004RMK57U,PlayStation,A2JVBQDAOJD6F8,5.0
351445,B004RMK57U,PlayStation,A2HRKMU78FPQ24,5.0
351454,B004RMK57U,PlayStation,A19CQKI8EBK5OP,5.0
351460,B004RMK57U,PlayStation,A3PZ4AXTY9J1DZ,5.0
351463,B004RMK57U,PlayStation,A374EWASH8OMZP,5.0
351476,B004RMK57U,PlayStation,A3EPEKTBXQIFZN,5.0
351529,B004RMK57U,PlayStation,ATE4XTLWRFD66,5.0
351533,B004RMK57U,PlayStation,A1BU3FLIQNOVDS,5.0
351535,B004RMK57U,PlayStation,A16JWHI87FY0UV,2.0
351556,B004RMK57U,PlayStation,A2APIVA9LCG8I5,4.0
351574,B004RMK57U,PlayStation,A3RPNJODORTLRB,1.0
351575,B004RMK57U,PlayStation,A27P2FAYPW8A4R,1.0
351576,B004RMK57U,PlayStation,A1AL3R2W7SUME4,5.0
351612,B004RMK57U,PlayStation,ABWH7ZIOZLWO0,5.0
351622,B004RMK57U,PlayStation,AQE48FWUFYQZ4,5.0
351630,B004RMK57U,PlayStation,A2WHFSB17DKZY1,5.0
351635,B004RMK57U,PlayStation,AE6H3RD9YIPV,5.0
351638,B004RMK57U,PlayStation,A3VPXZT2XGIFU7,5.0
351644,B004RMK57U,PlayStation,A1U3FPDX1NKY3R,5.0
351654,B004RMK57U,PlayStation,A35NW3GUVR5LRP,1.0
351681,B004RMK57U,PlayStation,A1L2MXWW5PU0XH,5.0
365964,B004YWSIOK,PC,A13SAGUDZA5LKA,1.0
374092,B0050SWS8O,PC,A2QY0WD2JLWUKS,3.0
374095,B0050SWS8O,PC,A1JGP9A78RN8FR,2.0
374102,B0050SWS8O,PC,A2GB75UCHV7WWQ,4.0
374110,B0050SWS8O,PC,A303C1N9NVQWCE,5.0
374115,B0050SWS8O,PC,A39T0L7SX0BQ8R,2.0
374120,B0050SWS8O,PC,A8W0BBUIZQ3WF,3.0
374126,B0050SWS8O,PC,A2CZG0732O9CQX,5.0
374129,B0050SWS8O,PC,A3N1OSY8WU5PKR,5.0
374137,B0050SWS8O,PC,A2XTHQ9DKIUZXZ,4.0
374146,B0050SWS8O,PC,A2TUR0TI2IEOBE,5.0
374150,B0050SWS8O,PC,A1WOBV6Q7H4RNU,4.0
374154,B0050SWS8O,PC,AU3CFI39FO9TZ,3.0
374160,B0050SWS8O,PC,AHT34BRYFBFT1,4.0
374163,B0050SWS8O,PC,A1FKSRD4UEA241,5.0
374170,B0050SWS8O,PC,A322BQSFMYED2Z,1.0
374174,B0050SWS8O,PC,A141X5SLP57AHS,4.0
374176,B0050SWS8O,PC,AATW2FX0JGHV6,3.0
374194,B0050SWS8O,PC,A38M8BN5WINWW5,5.0
374204,B0050SWS8O,PC,AHTN5W7UGU7TZ,1.0
374219,B0050SWS8O,PC,A3LG0YEY6IYHUL,5.0
374232,B0050SWS8O,PC,A3316CYEWWKML6,1.0
374237,B0050SWS8O,PC,A12KTSAPW0ODW7,4.0
375224,B0050SVH18,Wii,A1L1N3J6XNABO2,5.0
375226,B0050SVH18,Wii,A1KMZG2XUCIQH6,5.0
375235,B0050SVH18,Wii,A1ICREREXO9J81,5.0
375236,B0050SVH18,Wii,ANT57Y2XZ2FJ4,5.0
375238,B0050SVH18,Wii,A2CIL9EVTIMEBW,4.0
375244,B0050SVH18,Wii,A7DDSEY4DG8QP,4.0
375246,B0050SVH18,Wii,A1GSS6W2LG26MO,4.0
375249,B0050SVH18,Wii,AWLIA2WF36I5T,5.0
375258,B0050SVH18,Wii,A2Z73SUIBJ0FVR,5.0
375259,B0050SVH18,Wii,A35ZJCU0IY3VBR,4.0
375261,B0050SVH18,Wii,A1FTQ8KX7PFTB5,5.0
375262,B0050SVH18,Wii,A2NNDDAWD1WH8L,5.0
388664,B0050SZ0JI,PC,AQ7QWA5M8HVQK,3.0
388668,B0050SZ0JI,PC,A3KKADE1AG5XS5,2.0
388670,B0050SZ0JI,PC,APDS9UHNY5M15,4.0
388677,B0050SZ0JI,PC,A3GRCK5JTX4G0Q,4.0
388680,B0050SZ0JI,PC,A2TUR0TI2IEOBE,3.0
388683,B0050SZ0JI,PC,A3DY5LCIQG3BC,5.0
388687,B0050SZ0JI,PC,A2VQ0EHFZS1KY3,1.0
388694,B0050SZ0JI,PC,A239LPRBX4RJXL,5.0
388700,B0050SZ0JI,PC,AOA98DNOIPBZG,2.0
388706,B0050SZ0JI,PC,A3ILQW67FRF0JO,5.0
388715,B0050SZ0JI,PC,A9VFS62QSJH2E,1.0
388723,B0050SZ0JI,PC,A13T4T3QOSII3I,4.0
388731,B0050SZ0JI,PC,A9YD1S6VJJMOV,5.0
388733,B0050SZ0JI,PC,A2QDKYTB8NMR6H,2.0
388736,B0050SZ0JI,PC,A3LSAOIFB9QBR2,2.0
388741,B0050SZ0JI,PC,A2QC6RHD6VJJ34,4.0
388742,B0050SZ0JI,PC,A3RG2CZ64HOLTA,1.0
395847,B0050SZD18,More Systems,A2WO3Q2MIIYNXE,3.0
395857,B0050SZD18,More Systems,A1P4KUKN2UUEQU,4.0
395872,B0050SZD18,More Systems,A3DNOD30WHJ68N,5.0
395913,B0050SZD18,More Systems,ATLZYOX6M7NJY,5.0
395923,B0050SZD18,More Systems,A3SD4CYHZIJ4JG,5.0
395936,B0050SZD18,More Systems,A2932XEA6A3VXG,5.0
395960,B0050SZD18,More Systems,A1WYEU2G50O986,4.0
395966,B0050SZD18,More Systems,A2OOR605L7T9EB,5.0
396005,B0050SZD18,More Systems,A1OH33MR6K4G5J,2.0
396021,B0050SZD18,More Systems,A39NXRVOVBW4NQ,5.0
396024,B0050SZD18,More Systems,A1L1N3J6XNABO2,3.0
396044,B0050SZD18,More Systems,A386OP2O7Z5Y5L,5.0
396085,B0050SZD18,More Systems,A6YOQB6CPRSS6,5.0
396086,B0050SZD18,More Systems,A2TXTCIOBK1NMQ,4.0
396106,B0050SZD18,More Systems,A4QIN73FEXMNF,4.0
396108,B0050SZD18,More Systems,A27N9GZXRMSI6X,2.0
396149,B0050SZD18,More Systems,ANJ38RBU91LDV,4.0
396177,B0050SZD18,More Systems,AOHJKIFK9XQPC,5.0
396197,B0050SZD18,More Systems,AEX12C4QA84BR,3.0
396206,B0050SZD18,More Systems,A12V2OKCB28RP4,5.0
396265,B0050SZD18,More Systems,A2VJJ2POCLMED7,4.0
396275,B0050SZD18,More Systems,A2KEAD7HBZSFZU,1.0
396284,B0050SZD18,More Systems,A133ILBUNCQ7XO,5.0
396303,B0050SZD18,More Systems,A2CLSQRE9Y7BY6,1.0
396325,B0050SZD18,More Systems,A2W71KC3JYUHDR,5.0
396326,B0050SZD18,More Systems,ANJTYB0HP0ZMY,5.0
396328,B0050SZD18,More Systems,A8VS5379ZV9YV,5.0
396333,B0050SZD18,More Systems,A3O72CO6RJJLX5,1.0
396347,B0050SZD18,More Systems,A1BLHU9O3DQOLS,1.0
396374,B0050SZD18,More Systems,AIGENWB6MIYXH,1.0
396380,B0050SZD18,More Systems,AFMI9PQA7YUFU,1.0
396385,B0050SZD18,More Systems,A2PA8HBLW1YH2E,1.0
396389,B0050SZD18,More Systems,A2CZDT27T36DBB,3.0
396391,B0050SZD18,More Systems,A1QTS5DRFAMNAA,1.0
396429,B0050SZD18,More Systems,A1PHMSNVHIRNWW,1.0
396458,B0050SZD18,More Systems,AX3XUYHA1PBVV,5.0
396464,B0050SZD18,More Systems,A35NW3GUVR5LRP,1.0
396467,B0050SZD18,More Systems,AZVI6IZE7IEQT,3.0
396470,B0050SZD18,More Systems,A25QJBK33C4O0R,4.0
396473,B0050SZD18,More Systems,A2TUWV3I6AYFH9,5.0
396476,B0050SZD18,More Systems,A36LB0RUGRC9GS,3.0
396483,B0050SZD18,More Systems,A61RO9WREYPUY,4.0
396492,B0050SZD18,More Systems,AZCCZ3LT2ESKV,3.0
396502,B0050SZD18,More Systems,A206MKVOFBMHK6,3.0
398317,B0050SYAQ2,Xbox,ATVONGZ1LPMSM,5.0
398323,B0050SYAQ2,Xbox,A37LMYI6J77I87,5.0
398330,B0050SYAQ2,Xbox,A1UBBTVRSUV72N,5.0
398336,B0050SYAQ2,Xbox,A21V7WI3WDXGRE,5.0
398351,B0050SYAQ2,Xbox,A3DK1IP99G72GL,5.0
398353,B0050SYAQ2,Xbox,A26UJABGDCD31S,5.0
398385,B0050SYAQ2,Xbox,A3ETZ7QYVUOW1J,5.0
398400,B0050SYAQ2,Xbox,A1BMUIHUM90GOQ,5.0
398418,B0050SYAQ2,Xbox,A141D25QZUU3Q,5.0
398419,B0050SYAQ2,Xbox,AP2OT0IFL4LU8,5.0
398422,B0050SYAQ2,Xbox,A2OUF56HZBCBKA,5.0
403229,B0050SZ836,PC,A32O98PFC3OP7K,5.0
403235,B0050SZ836,PC,A34NY4KZAXGRVV,5.0
403253,B0050SZ836,PC,ACV0Z3VZKH9UP,4.0
403254,B0050SZ836,PC,AZEVEWSU9G8GR,2.0
403267,B0050SZ836,PC,A1B7VOFF2O3VQE,5.0
403268,B0050SZ836,PC,A83WZ4IGK86CD,5.0
403275,B0050SZ836,PC,A3G4339DSUYA2,5.0
403277,B0050SZ836,PC,AHGC43I9TAD4S,5.0
403279,B0050SZ836,PC,AGQK3MKEUH5FV,5.0
403289,B0050SZ836,PC,A32JGNK1JNUSST,3.0
403307,B0050SZ836,PC,A2Y3CNGYI5PHSJ,3.0
403314,B0050SZ836,PC,A1UP19XQH91JT0,5.0
403326,B0050SZ836,PC,A1OC8VLU7MJS50,5.0
403328,B0050SZ836,PC,A1FAXD6Q67FZRY,5.0
403339,B0050SZ836,PC,A38JR7ANL46IYW,5.0
403344,B0050SZ836,PC,A3RRKQE3A3WSS2,5.0
403349,B0050SZ836,PC,A2FNZ1N3I6VF98,4.0
403352,B0050SZ836,PC,A1ZNRYQ8ZUYQ7M,5.0
403361,B0050SZ836,PC,ACUU754AGPOSV,3.0
403365,B0050SZ836,PC,APH0E6IAFAA5B,2.0
403369,B0050SZ836,PC,A2CBZKU4GIJPWV,5.0
403370,B0050SZ836,PC,A2Z326EY1WNGMU,5.0
403377,B0050SZ836,PC,A13VY0ZQM7QBAJ,4.0
403378,B0050SZ836,PC,ACAD5NZJPF36U,5.0
403386,B0050SZ836,PC,A35X5DFR6NSU19,5.0
403392,B0050SZ836,PC,A26HLRCAWRATKP,5.0
403397,B0050SZ836,PC,A1N1MUP825WTIY,5.0
403408,B0050SZ836,PC,A5WBJC32MPOUE,5.0
403414,B0050SZ836,PC,A27K0QRJT01PZK,5.0
403426,B0050SZ836,PC,A2UZ0ZHZIAXRHK,5.0
403432,B0050SZ836,PC,A17U3UFBSXL8F,5.0
403433,B0050SZ836,PC,AM8ZKRMFXUAI8,4.0
403438,B0050SZ836,PC,AOA98DNOIPBZG,5.0
403443,B0050SZ836,PC,AX1M4U63MFJDH,4.0
403449,B0050SZ836,PC,A1DVQM1RU5YRWW,5.0
403453,B0050SZ836,PC,A1FNQH4PLIOV3T,1.0
403457,B0050SZ836,PC,A37I9P028LY6VC,5.0
403461,B0050SZ836,PC,AX4OUOYP645H8,5.0
403475,B0050SZ836,PC,AD0JSFGDA7M95,4.0
403483,B0050SZ836,PC,AC3HCZE2016E7,5.0
403485,B0050SZ836,PC,A24D78YZUQNQCN,3.0
403496,B0050SZ836,PC,A9VFS62QSJH2E,3.0
403501,B0050SZ836,PC,A20DRRKAN5Z9Q,5.0
403504,B0050SZ836,PC,A16WKPOSEGQC3Y,5.0
403506,B0050SZ836,PC,A2QHVQSB7O0OTE,5.0
403516,B0050SZ836,PC,A1QK3DKGR6GK75,5.0
403526,B0050SZ836,PC,A13T4T3QOSII3I,5.0
403529,B0050SZ836,PC,A2A26KED39175E,3.0
403533,B0050SZ836,PC,A2SLLYHR7TD1WL,1.0
403550,B0050SZ836,PC,AAW7X3GRD8GY9,5.0
403552,B0050SZ836,PC,A3DNCPLYU732GT,4.0
403553,B0050SZ836,PC,AU2CJ9MY7NVQG,4.0
403555,B0050SZ836,PC,A26LHI94KJNO,5.0
403557,B0050SZ836,PC,A13UAIE3K517CQ,4.0
403562,B0050SZ836,PC,A2ZC1HYS78L9DF,2.0
403563,B0050SZ836,PC,A3CZ51PEAPD0KD,5.0
403568,B0050SZ836,PC,A26Y3RBD87AR78,5.0
403571,B0050SZ836,PC,A17C1GS384ORCX,5.0
403595,B0050SZ836,PC,ABSSWAIOUZ67Y,5.0
406815,B0053B5RGI,Nintendo,A3LIZ4RUYQ7AQK,5.0
406830,B0053B5RGI,Nintendo,A3DIS5O83SQJWW,5.0
406844,B0053B5RGI,Nintendo,A1LCDGE6SWZ3TZ,5.0
406850,B0053B5RGI,Nintendo,AJ9ARSI1KUX8I,5.0
406861,B0053B5RGI,Nintendo,A1FO8H332S134J,5.0
406869,B0053B5RGI,Nintendo,A3922H49TA3Z58,4.0
406870,B0053B5RGI,Nintendo,A28OY1QTZGR5H1,4.0
406873,B0053B5RGI,Nintendo,A20QMISU4S0XRC,5.0
406880,B0053B5RGI,Nintendo,A2ZBK995D1GSPL,5.0
406904,B0053B5RGI,Nintendo,A1ODTJI740VVPW,5.0
406907,B0053B5RGI,Nintendo,A1HSO763RXMYOH,5.0
406910,B0053B5RGI,Nintendo,A1N2ZLQCI70523,5.0
406925,B0053B5RGI,Nintendo,AP6DZJX8D1JNB,5.0
406956,B0053B5RGI,Nintendo,A1GWL4XS2ZXGG8,4.0
406970,B0053B5RGI,Nintendo,A125YQ1QFSGARL,5.0
406977,B0053B5RGI,Nintendo,A1OT5828N59UK4,5.0
406978,B0053B5RGI,Nintendo,A2OUKHGJ85XN4U,5.0
406985,B0053B5RGI,Nintendo,AQJCD139YV951,5.0
406998,B0053B5RGI,Nintendo,A22OAU14LKARL,5.0
407004,B0053B5RGI,Nintendo,A3SS042FJQJN39,3.0
407005,B0053B5RGI,Nintendo,A32G51Y3DSYKOZ,5.0
407023,B0053B5RGI,Nintendo,A1GWUSPAM0RJVB,5.0
407030,B0053B5RGI,Nintendo,A1L3GF3DR48LLH,5.0
407039,B0053B5RGI,Nintendo,A38CM9GBWU5PL2,5.0
407043,B0053B5RGI,Nintendo,AVBCITJ4C2FSW,5.0
407045,B0053B5RGI,Nintendo,A2PHSKJD7E3QXF,5.0
407055,B0053B5RGI,Nintendo,ASH07EY7KRVU0,4.0
407060,B0053B5RGI,Nintendo,A19FWZXTGX663T,3.0
407083,B0053B5RGI,Nintendo,A30YPCI74F6SKN,3.0
407099,B0053B5RGI,Nintendo,A2WCJ7IEA1CQK8,5.0
407100,B0053B5RGI,Nintendo,A1X63D4RFS50YK,5.0
407106,B0053B5RGI,Nintendo,A3TEP6U427LK9Z,5.0
407110,B0053B5RGI,Nintendo,A3NB0BYZWA7D62,5.0
407119,B0053B5RGI,Nintendo,A1GBT4UN2RW7XY,5.0
407139,B0053B5RGI,Nintendo,A4JXV6TQYYVQG,5.0
407160,B0053B5RGI,Nintendo,A20RQURBI32DTP,5.0
407167,B0053B5RGI,Nintendo,A25NMWMDFD0UIY,5.0
407170,B0053B5RGI,Nintendo,A61A1DDY3D5S8,5.0
407174,B0053B5RGI,Nintendo,A1KG9IOJZRD9L6,5.0
407193,B0053B5RGI,Nintendo,A22O8LKP9X8ZFC,5.0
407199,B0053B5RGI,Nintendo,A3OXP7RD46461V,5.0
407204,B0053B5RGI,Nintendo,A2L3DA3W53GRY4,3.0
407207,B0053B5RGI,Nintendo,A1URPVTYCOPV47,4.0
407220,B0053B5RGI,Nintendo,A2ZTUIWXR6FED1,5.0
407221,B0053B5RGI,Nintendo,A1LLBSF024FIVK,4.0
407222,B0053B5RGI,Nintendo,A2NLWLLF8V8MYH,5.0
407231,B0053B5RGI,Nintendo,A7YUO2UHYNUMQ,5.0
407232,B0053B5RGI,Nintendo,A2GWAJF0VK59PB,5.0
407241,B0053B5RGI,Nintendo,A1N063O49J3IM8,5.0
407244,B0053B5RGI,Nintendo,A10W2QTBTVV6RQ,4.0
407260,B0053B5RGI,Nintendo,A30ATGB0PJ1UXK,5.0
407268,B0053B5RGI,Nintendo,A3H9RJ6A698JQC,5.0
407280,B0053B5RGI,Nintendo,A141S3AT6GO6HH,5.0
407300,B0053B5RGI,Nintendo,A1CPLQF5JZD4VB,3.0
407302,B0053B5RGI,Nintendo,A3VXSX2W8XATR6,5.0
407317,B0053B5RGI,Nintendo,AXRL8HCUAUAIM,5.0
407340,B0053B5RGI,Nintendo,A1FGU7F9UJ264N,5.0
407343,B0053B5RGI,Nintendo,ASNHK7219WNNN,4.0
407355,B0053B5RGI,Nintendo,A1MN87SEPCXY5H,5.0
407376,B0053B5RGI,Nintendo,A1KG4ESPHDJBIQ,4.0
407386,B0053B5RGI,Nintendo,A9W055QLE6NZT,5.0
407387,B0053B5RGI,Nintendo,AMKTOPL8BNWV3,5.0
407411,B0053B5RGI,Nintendo,A3A9X2PYPAE0Z4,3.0
407413,B0053B5RGI,Nintendo,AV1J6Y6DS8SJ7,5.0
407415,B0053B5RGI,Nintendo,A2V55J9CCQCOG0,5.0
407417,B0053B5RGI,Nintendo,A1QWZB3R4IVOR7,5.0
407418,B0053B5RGI,Nintendo,A1GEV4XRR3YJ0F,5.0
407450,B0053B5RGI,Nintendo,A2Q2KNQUA2VT98,5.0
407457,B0053B5RGI,Nintendo,A3EROOTOOI7YCR,5.0
407458,B0053B5RGI,Nintendo,A1NROUODR0UKKA,5.0
407461,B0053B5RGI,Nintendo,A3S37V0CJUOIQN,5.0
407462,B0053B5RGI,Nintendo,A270CQPCK6RZGG,5.0
