,User,Item,Rating
2788,AUWEKSKW8FGJB,B007XXEG5C,5
2789,A3GSK4WXF23X2Z,B007XXEG5C,5
2790,A3AR0QLII9YPU2,B007XXEG5C,3
2791,A77A2OZA5ZW8B,B007XXEG5C,4
2793,A104WER6UUDA2M,B007XYBUBE,5
2794,AS3ZA8FGJZ50X,B007XYBUBE,4
2795,A1I40E9Y199HS9,B007XYBUBE,5
2798,ACIHXKMZIHV7W,B007XYBUBE,5
2799,A29CJR2LAN3LJ0,B007XYBUBE,5
2800,AFJ2K9RQ8YUNL,B007XYBUBE,4
2801,AFPVTHE4XOS3O,B007XYBUBE,1
2802,ANMCYLK83J1BV,B007XYBUBE,3
2803,A3FS75WMXKQZ8R,B007XYBUBE,5
2804,A1ZMT3SPT0KUJL,B007XYBUBE,5
2806,ALQIPOS17MU3X,B007XYBUBE,4
2807,A3FHAI1S0BTW5K,B007XYBUBE,5
2812,A1E27AAKCGLD0F,B007XYBUBE,3
2815,AZVUD1MEK6KPB,B007XYBUBE,5
2819,A3L8ANRC1XYH8E,B007XYBUBE,4
2820,A3QI63WBTTCNG6,B007XYBUBE,5
2821,A267R436V1UBB1,B007XYBUBE,5
2822,A2NAYEI9ZMG93A,B007XYBUBE,4
2823,A29I2ROQP4QMMW,B007XYBUBE,5
2824,A1VR1HIOVQWN09,B007XYBUBE,3
2825,A5A01DIRHJFJU,B007XYBUBE,5
2826,A18JWECFNASXX8,B007XYBUBE,5
2827,A26EF0FFHL68HP,B007XYBUBE,5
2829,A1RMVTKK7AZSE4,B007XYBUBE,4
2830,A3BORQ8W6SWVDF,B007XYBUBE,3
2832,A2BLQEV8TG4TLG,B007XYBUBE,4
2836,AA6K1PDOE130V,B007XYBUBE,5
2838,A17YRASSGAEALU,B007XYBUBE,4
2839,ABWH7ZIOZLWO0,B007XYBUBE,4
2840,A3GFH3L8QPVZAA,B007XYBUBE,3
2842,A2UJBOBEIK2YFR,B007XYBUBE,4
2843,A956VDFUYAO40,B007XYBUBE,4
2844,APD2EUMNVM4EO,B007XYBUBE,4
2845,A2HHYCD5L4WLV4,B007XYBUBE,2
2846,A1QG3JF3CN7QFQ,B007XYBUBE,5
2849,A1KY5PTH94QGTR,B0088MVPRY,5
2851,AB61E244UTNPX,B0088MVPRY,5
2852,A22VB5ACHHX8V6,B0088MVPRY,5
2854,A34W59GPOUKU8L,B0088MVPRY,4
2855,A12E0Y0J6584RT,B0088MVPRY,5
2856,ADX1GGSC2H9HQ,B0088MVPRY,5
2857,AP6GBFH0YNMRN,B0088MVPRY,4
2859,A1VTBADV3JS1EC,B0088MVPRY,5
2861,A1GNYV0RA0EQSS,B0088MVPRY,5
2862,A2OC0RLZF457YY,B0088MVPRY,5
2863,A24RCBRDXRXR0Y,B0088MVPRY,4
2864,A180J7WALAMAC3,B0088MVPRY,5
2865,A3DIS5O83SQJWW,B0088MVPRY,4
2866,A1P0JSFW184ZXJ,B0088MVPRY,5
2867,A31OMU9Y9CYVOK,B0088MVPRY,3
2868,A1W8YQMXDS4ARK,B0088MVPRY,5
2869,A1SRQJBI81TAQY,B0088MVPRY,5
2870,A2SD1Z4OROY538,B0088MVPRY,4
2872,A1BEKAQQGP8CMF,B0088MVPRY,4
2875,A2G7LBCEOMUSOT,B0088MVPRY,5
2876,A1G6MKZORYFPCJ,B0088MVPRY,5
2877,A167KPMW1NBZJW,B0088MVPRY,5
2879,A1DW1FK1H3F2TM,B0088MVPRY,1
2881,A2FRKEXDXDN1KI,B0088MVPRY,5
2882,A3CB9JCA54E6OB,B0088MVPRY,4
2883,A1IKO9BK69VPBJ,B0088MVPRY,4
2885,A7EBK3C6JNE00,B0088MVPRY,5
2886,A35XSGKV80CQ4N,B0088MVPRY,5
2887,A3GCVZ1CZW36JU,B0088MVPRY,5
2888,A2HKB624OOGRPD,B0088MVPRY,4
2889,A2371LWD76LNBR,B0088MVPRY,5
2890,A10HM5RQWS2RUW,B0088MVPRY,5
2891,A21B8AV7E3MPXE,B0088MVPRY,4
2892,A2ISHCCO6T3H6P,B0088MVPRY,5
2893,A2IJ54FX1L83WK,B0088MVPRY,5
2894,A2I9WSHWUBKGF1,B0088MVPRY,5
2896,A2YHOAR44KMU7S,B0088MVPRY,5
2897,A3F9CMU8KNAY1M,B0088MVPRY,4
2898,A1NP99HRFG94L,B0088MVPRY,5
2901,A1OQJGQNPR56P8,B008D7F0UC,5
2902,A25RBGF9AZVHJ,B008D7F0UC,4
2903,AJJU1GT46V2N6,B008D7F0UC,5
2904,A3K0REVOU8YPUK,B008D7F0UC,3
2905,AUZDK2QFE1WJH,B008D7F0UC,5
2906,A1I95H0QLWJJY4,B008D7F0UC,4
2908,A2W0RKURLBY46O,B008D7F0UC,4
2909,A9LYDVN2G1585,B008D7F0UC,5
2910,A5HUEE1HB4LDF,B008D7F0UC,4
2912,A2FXAQB45P4DBT,B008D7F0UC,5
2913,A17025K9INSF43,B008E6ZXA4,5
2917,A2E006SY0CTP5O,B008E6ZXA4,5
2918,A3JC30J3G0MY9,B008E6ZXA4,1
2919,A69YFHMI593R6,B008E6ZXA4,4
2920,A10CTHRWD9P9IB,B008E6ZXA4,4
2921,A1XIKZOVZA0W67,B008E6ZXA4,4
2924,A2R91TY6BPPV5E,B008OQTUKS,5
2925,A10SSD5CD4D1PP,B008OQTUKS,5
2926,A24PAASFWCWYES,B008OQTUKS,4
2927,A2D04GV8DESKC4,B008OQTUKS,4
2928,ATOY5FOS6ZY0V,B008OQTUKS,5
2929,A3LVFEG981ZQ74,B008OQTUKS,5
2930,A361ISUEYCGSQ1,B008OQTUKS,2
2932,A2XVB8X8HGEGMU,B008OQTUKS,3
2933,A26HLRCAWRATKP,B008OQTUKS,5
2935,A38Y6S4HFD7W08,B008OQTUKS,5
2937,A3TI2FTZN3YJV2,B008OQTUKS,5
2938,AHAEH4NRTIQP5,B008OQTUKS,5
2939,A17VQGPEGGSASI,B008OQTUKS,5
2940,A12FZX32LABFYZ,B008OQTUKS,5
2942,A1MF0BC2UPLTHB,B008OQTUKS,4
2945,A1SRJM78LNUXWW,B0098PLPOI,5
2947,A1NRCHRSDXYFW5,B0098PLPOI,5
2948,A4YBGSOO40N0G,B0098PLPOI,2
2949,A3KWPA8Q5JNGVK,B00A2Z50KI,1
2950,A1TXQ0GE84ZZDQ,B00A2Z50KI,4
2951,A1ZI9XVM7RK8MA,B00A2Z50KI,5
2952,A38M8BN5WINWW5,B00A2Z50KI,5
2953,A1XFL14G3VY1Q3,B00B29S1JK,1
2954,AQUVTQFFXP4AC,B00B29S1JK,5
2955,A32ZCKX3CX1T55,B00B29S1JK,5
2957,A2BKA5FT0Z19GT,B00B29S1JK,5
2958,AF6W72VAF75F4,B00B29S1JK,5
2959,A182E36CMQ6JEA,B00B29S1JK,5
2960,A34FI4T4RR06CN,B00B29S1JK,4
2961,AWQZMWRTLN817,B00B29S1JK,4
2963,A346DGJJUQQUCX,B00B29S1JK,3
2964,A1Q5MVTOJAZ441,B00B29S1JK,5
2967,A13T4T3QOSII3I,B00B29S1JK,5
2968,A3V0WQH80P96RN,B00B29S1JK,5
2969,A3UXODAE28SZFA,B00B29S1JK,5
2972,ABWQ60OWFK0SP,B00B29S1JK,4
2974,APQ617A8NTIO8,B00B67ZTUW,5
2977,A3G32CDOGAECMI,B00B67ZTUW,3
2978,A2YKRLLZNJ3Q8P,B00B67ZTUW,4
2979,A3OGZXGZ0E9D1U,B00B67ZTUW,5
2981,A3PDYHA2GC9AW1,B00B67ZTUW,5
2982,A2FXBWR4T4OFQ,B00B67ZTUW,5
2983,A10W3HX5GMJ444,B00B67ZTUW,5
2984,A30PY7CVBQ3B70,B00B67ZTUW,5
2985,AHKIKA78DA94Z,B00B67ZTUW,5
2986,A33VTX7Q0LH8Z5,B00B67ZTUW,3
2987,A3JDQBVW076GJR,B00B67ZTUW,5
2988,A1H1L5GGIPHVOT,B00B67ZTUW,5
2989,A22EKU0SY1QMFW,B00B67ZTUW,5
2990,A1JCVVDJAMWHR3,B00B67ZTUW,2
2991,A8WQ16OTORRHV,B00B67ZTUW,5
2992,A2NCZWXT116TKZ,B00B67ZTUW,5
2993,A3SF4HPCLFC2GI,B00B67ZTUW,4
2994,AUDHQPHGHDJWI,B00B67ZTUW,5
2995,A1JK8VWBKGH8NL,B00B67ZTUW,4
2996,A1VDDT4JSHQJXL,B00B67ZTUW,5
2998,A2NZV139T2WC9G,B00B67ZTUW,3
2999,A1SWMXOOZZU9H1,B00BAWXD88,5
3002,A3NWI18O3M9BXF,B00BAWXD88,4
3003,A2ZEZT9NOVALEA,B00BAWXD88,5
3004,A1LLBSF024FIVK,B00BAWXD88,5
3005,A321CGNKNMYU9N,B00BAWXD88,5
3007,AXRL8HCUAUAIM,B00BAWXD88,5
3008,A29RLAN74OKEVJ,B00BAWXD88,5
3009,AJR0DBXO3Q0OB,B00BAWXD88,5
3010,A3NKX2DI1J08RE,B00BAWXD88,5
3011,A2JCLGVXM5PNL2,B00BAWXD88,5
3012,A1WBE10OIBHI91,B00BAWXD88,5
3013,A1VJX9LLHAPQN7,B00BAWXD88,5
3015,AWE3KRBG43OEF,B00BBF2TO8,5
3017,A2SW3597JGEJ6V,B00BMFIXOW,5
3018,A1STQHPSN9842V,B00BMFIXOW,5
3020,A19WVV9S53138B,B00BMFIXOW,4
3022,A35E1YUD3W0XN3,B00BMFIXOW,5
3023,A280T4BZCXLHPI,B00BMFIXOW,5
3024,A3QEOCWU1N5X50,B00BMFIXOW,5
3025,A3G0JIJ0K7ANPV,B00BMFIXOW,5
3027,A1V7M066XFKFEY,B00BMFIXOW,5
3028,A22DKQT5IHN5RK,B00BMFIXOW,5
3029,AG8UWL56LLU35,B00BMFIXOW,5
3030,ALYSDURC3QYFC,B00BMFIXOW,5
3031,A1GWL4XS2ZXGG8,B00BMFIXOW,5
3032,A36CBL7N0P3BIT,B00BMFIXOW,5
3033,A2VCVHMUHWSVL9,B00BMFIXOW,5
3034,A3DYRYEFQX0Z1L,B00BMFIXOW,5
3035,AFPD2HBWQTA2C,B00BMFIXOW,5
3036,A1GLOKCG1HQSIH,B00BMFIXOW,5
3039,A28Q8MUIS2IICC,B00BMFIXOW,5
3040,A2DF6L1W8YCCJS,B00BMFIXOW,5
3041,A1Z5RFY5AYTSP9,B00BMFIXOW,5
3042,A3NXTDTC774XSK,B00BMFIXOW,5
3043,A13LDOH2E6GWSR,B00BMFIXOW,5
3044,A1M3RJKQ0RMKWZ,B00BMFIXOW,5
3046,A3BBAOR3UEI08T,B00BMFIXOW,5
3047,A38IVDBV0842E0,B00BMFIXOW,4
3049,A3FHAI1S0BTW5K,B00BMFIXOW,5
3050,A2GXE79EG55Y6T,B00BMFIXOW,5
3052,A23Z9OL12GTGM0,B00BMFIXOW,5
3053,ALD7RQ0U938WL,B00BMFIXOW,5
3054,A1MBHOQDVWBTZ7,B00BMFIXOW,5
3055,A6MPLZTC2IPC0,B00BMFIXOW,5
3056,A1X6Q52ZQFMLDR,B00BMFIXOW,5
3057,A2WWV0K7B2SRUY,B00BMFIXOW,4
3058,A3J5ESON0GBJZE,B00BMFIXOW,5
3060,A2MUBE1U9Q6Z5Y,B00BMFIXOW,5
3061,ALSF01BYJMVUF,B00BMFIXOW,5
3062,A3GAQ8EHA5RNXZ,B00BMFIXOW,4
3064,A29D6048JVIT6G,B00BMFIXOW,5
3065,A1HD4A4YY2I7TO,B00BMFIXOW,5
3066,A143QAZ6SCDUQV,B00BMFIXOW,5
3068,A2WU2WW034MN0C,B00BMFIXOW,4
3070,A13RYD26OASOWN,B00BMFIXOW,5
3071,A3QI63WBTTCNG6,B00BMFIXOW,5
3072,A1FGRKYIAEAZLM,B00BMFIXOW,4
3073,A18B8YXACKT9S9,B00BMFIXOW,5
3074,A32CV2U7QOOEIJ,B00BMFIXOW,5
3075,A2KAPHYXZQCURI,B00BMFIXOW,5
3077,AAZ6KOI7QQ304,B00BMFIXOW,4
3078,A3FWUJXSIIKHIX,B00BMFIXOW,5
3079,A1AL3R2W7SUME4,B00BMFIXOW,4
3080,A1W7O46C36QMF6,B00BMFIXOW,5
3081,A1X4UBUSYF36SO,B00BMFIXOW,4
3082,A22BAUES1TIZS6,B00BMFIXOW,5
3084,A3V1A3C9DTLPME,B00BMFIXOW,5
3085,A1WRTKJTS8ZRTK,B00BMFIXOW,5
3086,A1LP4VUTCPME2F,B00BMFIXOW,5
3088,A3RSNGI0VT9KJY,B00BMFIXOW,5
3089,A3CGW9UXYV2B4G,B00BMFIXOW,3
3094,AGI2D7E5S8FGV,B00BMFIXOW,5
3096,A1ZHQBJ9GKLQUV,B00BMFIXOW,5
3097,A17NCQVBGFNYLV,B00BMFIXOW,5
3098,AKMNVUNZT372N,B00BMFIXOW,4
3099,AM2PAP6COUV5J,B00BMFIXOW,5
3100,ADHNXAGJWB4O6,B00BMFIXOW,3
3101,A1TXEMVNBAPXSR,B00BMFIXOW,5
3102,AE4YM2QHPW5MJ,B00BMFIXOW,5
3104,A1VJX9LLHAPQN7,B00BMFIXOW,5
3105,A39P2ERY88P4M5,B00BMFIXOW,5
3106,A27ER12YSUYXW8,B00BMFIXOW,3
3108,A3SIHECXC3WFD0,B00CMQTVUA,5
3109,A2EKJH3RCLUVPB,B00CMQTVUA,5
3111,A1BIS6FID9J16M,B00CMQTVUA,5
3112,A2YRAHO008GP94,B00CMQTVUA,5
3113,A2JCBQPZZMZG64,B00CMQTVUA,4
3114,AN2N044D4XOA6,B00CMQTVUA,5
3115,AHWDHH3MPRLFV,B00CMQTVUA,5
3116,AI3OUM9QZHIAZ,B00CMQTVUA,5
3117,AI0BFS7A8GDXA,B00CMQTVUA,4
3119,A23PZFT5ZKN1NA,B00CMQTVUA,5
3121,A2OT3SVQR3G21H,B00CMQTVUA,1
3122,A1M4VJBU212GLY,B00CMQTVUA,3
3123,A24QMIP28MCNON,B00CMQTVUA,5
3124,A3QDFB37T18WEJ,B00CMQTVUA,1
3125,A21C0WVXN34S6F,B00CMQTVUA,4
3126,A1V46VHNI19FSW,B00CMQTVUA,3
3127,A3OI5CNXLWL9IN,B00CMQTVUA,4
3128,A26R1GJD753ID,B00CMQTVUA,5
3129,A136MYCSZAXWB6,B00CMQTVUA,4
3131,A1ZLZOADXFMS9P,B00CMQTVUA,5
3132,A1KSOVHCQT6XS8,B00CMQTVUA,4
3134,A3RSJUKF4QH54A,B00CMQTVUA,5
3136,A3NGWXOC1VY4YY,B00CMQTVUA,5
3138,A35FARN01BHPFA,B00CMQTVUA,4
3139,AD15IGWYALYXL,B00CMQTVUA,5
3140,A3FYJAFHTXVFWL,B00CMQTVUA,5
3141,A1J2UC5JUSVP1Q,B00CMQTVUA,1
3142,A27S3EKWYSFRJZ,B00CMQTVUA,5
3144,A2FMZMRD0ZLYV8,B00CMQTVUA,5
3145,AAYHUZ1MX7UDA,B00CMQTVUA,5
3147,A2O96COBMVY9C4,B00CMQTVUA,4
3148,AQ7IE1HDACY3D,B00CMQTVUA,4
3150,A14OKD0J24VOGI,B00CMQTVUA,3
3151,A21ER5XBI6QFYY,B00CMQTVUA,2
3152,A3MCPMESA2FQT8,B00CMQTVUA,4
3153,A37P3IV8758KUL,B00CMQTVUA,5
3154,A2OGF6RVF8G8U2,B00CMQTVUA,5
3155,A2CO7EZFR04JXZ,B00CMQTVUA,5
3157,A3MEMYHUBZ4WFJ,B00CMQTVUA,5
3158,A3AF8GQGBCEO73,B00CMQTVUA,4
3159,A30XZK10EZN9V4,B00CMQTVUA,1
3161,A2ZFWG64U1B8LS,B00CMQTVUA,1
3163,A2LLHWBDBG76E8,B00CMQTVUA,5
3165,A3HJIYNJ5TNNYV,B00CMQTVUA,5
3167,AKWXXUJUM197U,B00CMQTVUA,1
3168,AOXMNP16RWUMX,B00CMQTVUA,5
3170,A1TJPTVZN6BNTK,B00CMQTVUA,4
3171,AU9UCHGVY2BHF,B00CMQTVUA,5
3173,A15I5MDVBVIFHL,B00CMQTVUA,5
3175,A2MT2WZBDO2TAK,B00CMQTVUA,4
3176,AR9QFO66FSPBK,B00CMQTVUA,4
3177,A3EUF93JE7D0DK,B00CMQTVUA,4
3178,A39X4FB4KEDA4D,B00CMQTVUA,3
3182,A2I9ABXL2I0G3W,B00CMQTVUA,1
3183,A357A1TI51VT1S,B00CMQTVUA,5
3184,A3RQZ1J5F5G104,B00CMQTVUA,3
3185,A15O4QPZ64HEFO,B00CMQTVUA,1
3187,A3SMO4R9IN85NX,B00CMQTVUA,4
3188,A197CFV79V331Z,B00CMQTVUA,5
3189,A2VIAB728UKYLK,B00CMQTVUA,5
3190,AAAN1VERYSDMT,B00CMQTVUA,1
3192,A3FOR61MN0LLWW,B00CMQTVUA,5
3193,AK6K0BD09Q8EO,B00CMQTVUA,5
3194,A2W6ZLT7EQF181,B00CMQTVUA,5
3195,A1OYHCMA96BF1S,B00CMQTVUA,1
3196,ACYA78VLEA1HM,B00CMQTVUA,4
3197,ABSYIF0ONC2AF,B00CMQTVUA,4
3198,AAZSJ3MK8BZKX,B00CMQTVUA,5
3201,A1MQFZ8JCE4TQE,B00CMQTVUA,5
3202,A7FO12VG569TT,B00CMQTVUA,4
3204,A1LEZ2R6RERVAB,B00CMQTVUA,5
3206,A2TO0PX4ISXGBR,B00CMQTVUA,3
3207,A1BMU7MGA3UUO6,B00CMQTVUA,4
3210,ADID6KJPM3KSN,B00CMQTVUA,5
3211,A1CYKFUPE5ZGBA,B00CMQTVUA,4
3212,A1PIY9TCXXFOXM,B00CMQTVUA,1
3213,A2FN15S8QI5QDU,B00CMQTVUA,5
3214,A2D47UIAJD2IFP,B00CMQTVUA,5
3217,A1QXHBJAIHWQ2P,B00CMQTVUA,4
3218,A26EF0FFHL68HP,B00CMQTVUA,1
3219,A3RPNJODORTLRB,B00CMQTVUA,5
3220,A2KSQU0QWQI7LW,B00CMQTVUA,1
3221,A2WINYF389D4D,B00CMQTVUA,5
3223,A3A7OM8311943J,B00CMQTVUA,5
3224,A12XS5AWVCT30G,B00CMQTVUA,4
3225,A3IDTO5OB10UDB,B00CMQTVUA,5
3226,A1S2M6SA4OAUNK,B00CMQTVUA,4
3228,A3RB1YBMJZXA8U,B00CMQTVUA,5
3229,A25NSTXNN16KG8,B00CMQTVUA,1
3230,A3PRTPSAW8ZE5J,B00CMQTVUA,1
3231,A2RYQ6AYGUBCUX,B00CMQTVUA,1
3232,A2IPWOIK2GJ0RE,B00CMQTVUA,5
3233,A1F4JQCWE9YA3V,B00CMQTVUA,5
3236,AU065M4C0BOT7,B00CMQTVUA,4
3237,A1VOMZCO8KRUNY,B00CMQTVUA,5
3239,AG2U1NI7EZ5V,B00CMQTVUA,5
3241,A2DHZDX3XF3V0C,B00CMQTVUA,2
3242,A1DLZWD19G9D4H,B00CMQTVUA,2
3243,A1HHY5HIBO81SN,B00CMQTVUA,1
3244,ADHNXAGJWB4O6,B00CMQTVUA,3
3246,AVFJ79SGGURUG,B00CMQTVUA,4
3247,A36P0QUT4TWPUR,B00CMQTVUA,1
3248,A1S4XGJRNC28SF,B00CMQTVUA,5
3249,A2G06SNNSNP419,B00CMQTVUA,4
3253,A19I8UUGM3NA49,B00CMQTVUA,5
3255,APEBDO71D088Z,B00CMQTVUA,5
3257,AA62NQO5MWFR1,B00CMQTVUA,2
3258,A2NQ3RE29MNRG6,B00CMQTVUA,5
3260,A1M19BGTJ5PI1I,B00CMQTVUA,3
3261,A2A343S6QIJ00J,B00CMQTVUA,5
3264,A2KSCRBBJXWL3M,B00CMQTVUA,5
3265,A2E1G1R90G50HN,B00CMQTVUA,5
3266,ANAT6NZGOAZGD,B00CMQTVUA,5
3267,A9ROX9KRWZ9ZS,B00D7NQP9M,5
3268,A3DNOD30WHJ68N,B00D7NQP9M,4
3269,A1RR6SRZ8LWFVN,B00D7NQP9M,4
3270,A3KQG182PSXR0E,B00D7NQP9M,5
3271,AI0BFS7A8GDXA,B00D7NQP9M,4
3273,A2X1DHIME3NIBK,B00D7NQP9M,5
3274,AY90FJTN2GSHX,B00D7NQP9M,5
3276,AZY1N2YRSROMQ,B00D7NQP9M,5
3277,AFR5VAMEUGJD7,B00D7NQP9M,4
3278,A6Y5N0WJ28MTE,B00D7NQP9M,4
3281,ANS4D31A1SHTE,B00D7NQP9M,5
3282,A243QU0J14OWYG,B00D7NQP9M,3
3283,AH7LZBPUE3E0O,B00D7NQP9M,5
3285,A2WO7CURD15SXG,B00D7NQP9M,4
3286,AY4HXCO6Y4GM4,B00D7NQP9M,5
3289,A2Z7UOGHVYUKBZ,B00D7NQP9M,5
3290,A22XAVS495JQ4H,B00D7NQP9M,5
3291,A530OA3JKEODR,B00D7NQP9M,5
3292,A35ZKRJXQEMY33,B00D7NQP9M,5
3295,AXWN33G1RCG7J,B00D7NQP9M,3
3298,A3VKB2Y79XZXVT,B00D7NQP9M,5
3299,AKV87H8H5TYQD,B00D7NQP9M,4
3301,A317WDZ4WBRBLJ,B00D7NQP9M,2
3302,A2JBWGFRJ05Z8D,B00D7NQP9M,5
3303,A164SHYQIKTTCQ,B00D7NQP9M,5
3304,A2GE1QIP9RJHZI,B00D7NQP9M,5
3305,A25NSTXNN16KG8,B00D7NQP9M,5
3306,A1YENIIAEB5HK7,B00D7NQP9M,2
3307,A3ECJDMHMRNFF7,B00D7NQP9M,4
3308,A3TRXTGL7QP49R,B00D7NQP9M,4
3310,A1MHB1HRR6VPEH,B00D7NQP9M,1
3311,A6WEU6VVV0R5S,B00D7NQP9M,5
3312,A1711PPDF8ZA29,B00D7NQP9M,4
3315,A2OOR605L7T9EB,B00F3FVLWI,4
3316,AD15IGWYALYXL,B00F3FVLWI,3
3319,A108FGYCF9IEQO,B00F3FVLWI,2
3321,APE1EX1BNN30B,B00F3FVLWI,5
3322,A227A5EE6ITYNF,B00F3FVLWI,5
3323,A25Y5ZHHTYO9N4,B00F3FVLWI,5
3324,A2W3WLQ1KRO0Q8,B00F3FVLWI,5
3326,AGUM7IQKKT3IH,B00F3FVLWI,4
3328,A1WZF8GPATLHLF,B00F3FVLWI,5
3331,A3BXC0TUKI5F96,B00F3FVLWI,4
3335,A12W8CVKSKTVBD,B00F3FVLWI,5
3336,A1NP99HRFG94L,B00F3FVLWI,3
3337,A2TTV1KIZR7J11,B00F3FVLWI,5
3339,ATGHCRAAL3YE5,B00G0OYHCW,5
3340,A2QL1HELUMR8XZ,B00G0OYHCW,5
3341,A1P2BXN8E1EYN8,B00G0OYHCW,5
3342,AGS4ULE8ZABC3,B00G0OYHCW,5
3343,A2KSTUMGB5EWD5,B00G0OYHCW,5
3345,A2DJN3E5ECCJ81,B00G0OYHCW,5
3346,A2QUSQ4C9XQBFY,B00G0OYHCW,5
3347,A1QHVJVIOIQWJ8,B00G0OYHCW,5
3348,A2EO56IXBKOWV,B00G0OYHCW,5
3353,A1AM2L0ZU0A5SA,B00G0OYHCW,5
3354,A3VVMIMMTYQV5F,B00G0OYHCW,5
3355,A1H7H3LYBSJ2BX,B00G0OYHCW,5
3356,A3ER6ARJ23CIN8,B00G0OYHCW,5
3357,A2ADNNOZZHN5L5,B00G0OYHCW,5
3359,A10YODOESQX328,B00G0OYHCW,1
3360,A19MFGJFQPLLDN,B00G0OYHCW,5
3361,A3ETZ7QYVUOW1J,B00G0OYHCW,4
3363,A2NIUAROUG07GY,B00G0OYHCW,5
3364,A1I735ZMSL9ZDR,B00G0OYHCW,5
3365,A6VQ9BDAA4GCB,B00G0OYHCW,4
3366,A1PEFBNGZD7AAC,B00G0OYHCW,5
3368,ASJ4ULPCNGFNV,B00G0OYHCW,5
3369,A3E34Q55K110C4,B00G0OYHCW,3
3370,AR1NP84PU84D4,B00G0OYHCW,4
3371,A11548ZOIDAELN,B00G0OYHCW,1
3372,A1MHB1HRR6VPEH,B00G0OYHCW,1
3374,A2KSCRBBJXWL3M,B00G0OYHCW,5
3375,A2IOIRK1CSRTDC,B00GOOSTFE,5
3376,A6C0QCBORL39D,B00GOOSTFE,5
3378,A1WJW2OIR5BZ58,B00GOOSTFE,3
3379,AV1J6Y6DS8SJ7,B00GOOSTFE,5
3380,AHI5NX56UPT14,B00GOOSTFE,4
3381,AAAN1VERYSDMT,B00GSR47F8,1
3382,A1VZRJ5VFI29LL,B00GSR47F8,5
