A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
A8CLB0YPQ1A08,"{2389: 5, 49837: 4, 70935: 5, 99903: 4, 131587: 3, 138017: 5, 226181: 5, 241580: 4, 335974: 5, 342768: 1, 384818: 5, 400895: 5, 408001: 5, 421820: 5}"
A3545WFY9IUMVW,{2747: 5}
A2E67G5GVDA33O,{2420: 4}
A22ZZLBL9TM0HN,"{2454: 1, 36597: 5, 40605: 5, 50777: 5, 155160: 5, 168580: 1, 299412: 1, 395468: 4, 414839: 1, 483560: 1, 491565: 5}"
A4S22LQZSTP2I,"{2454: 5, 128117: 2, 168783: 2, 238533: 5, 416348: 4, 454616: 4}"
A70UM913BTB26,"{2454: 5, 185880: 5, 253164: 4}"
A2AEHUKOV014BP,{2750: 5}
AUNQSBWP6PSR1,"{2754: 5, 46760: 1, 393191: 5, 440525: 5}"
A816R1TD61R5Q,"{2765: 4, 90465: 4, 127751: 5, 339058: 4}"
AIZWYEWMY94L9,"{2765: 3, 143841: 4, 257071: 4, 268889: 3, 507611: 4}"
A1WZF9SNRV1KWL,"{2765: 5, 61862: 5, 327129: 5}"
A239MFM40GO85W,"{5208: 5, 29565: 2, 34239: 5, 37053: 4, 50153: 5, 52787: 4, 52788: 1, 81840: 5, 89727: 5, 103108: 4, 108251: 5, 110919: 5, 116174: 5, 131897: 5, 137563: 3, 152897: 4, 171341: 3, 192283: 5, 194931: 3, 209113: 5, 231668: 3, 231709: 2, 234273: 4, 234286: 4, 271052: 4, 283993: 5, 300127: 2, 330977: 4, 342788: 5, 386116: 3, 394034: 4, 402484: 1, 407047: 4, 412299: 4, 417504: 4, 438773: 2, 465311: 2, 484649: 1, 518895: 4, 523155: 4}"
A1UMHZDMAKU4LJ,"{5213: 5, 365010: 5}"
AZL3I56K8GD7B,{2789: 4}
A2HAKPZAJDFM1H,"{5216: 3, 401758: 5, 407047: 5}"
A1G18M9P2OQKZ,{5217: 5}
A361ZT88MU4NGD,"{2794: 5, 42930: 5, 50772: 5, 77531: 5, 109794: 5, 110010: 4, 153156: 5, 184880: 5, 185693: 5, 221668: 5, 237212: 5, 313033: 5, 321725: 4, 323477: 5, 326510: 1, 328653: 5, 389304: 4, 395647: 5, 399457: 5, 431217: 5, 449605: 5, 473665: 5, 511327: 5, 519444: 3}"
A2PICNZWHEINQC,"{2805: 5, 4163: 4, 7084: 2, 8968: 5, 14760: 5, 30715: 3, 33348: 5, 59903: 5, 62960: 3, 82810: 5, 96481: 5, 109281: 4, 116998: 5, 157060: 5, 167900: 5, 198477: 5, 207497: 5, 210121: 4, 215033: 5, 233235: 5, 234523: 5, 251056: 5, 254808: 3, 270295: 5, 274954: 5, 275396: 5, 305697: 5, 306112: 4, 309382: 5, 312298: 4, 320038: 3, 326755: 5, 329330: 5, 337491: 5, 343508: 5, 348108: 5, 349496: 5, 351514: 4, 363578: 5, 367032: 5, 379361: 5, 388964: 5, 392813: 5, 400713: 5, 405801: 4, 406792: 5, 408197: 5, 414669: 5, 418739: 5, 445697: 4, 458853: 5, 460113: 4, 468335: 5, 481879: 5, 489640: 5, 495261: 5, 495828: 5, 503272: 5, 513609: 1, 516236: 1, 519245: 5, 525490: 5}"
A2TSW7VC2DMTS8,{2813: 4}
A1YO153R1VLJ3N,"{5229: 4, 47353: 4, 234273: 4}"
A1DOSH48VQ3EX4,"{5234: 1, 40221: 2, 373191: 5, 389425: 4}"
A2L3W95F3KWPP1,"{2852: 4, 109174: 5, 487069: 4}"
AMZB4H4QE0B6Z,{2852: 1}
A3U1QS8B83ON6W,{2852: 4}
A1B8ZE1586IVVH,"{2852: 3, 23664: 5, 127329: 5, 139876: 5, 203480: 5, 208262: 4, 223831: 2, 281343: 5, 326502: 5, 349272: 2, 373290: 5}"
A1S0ATFCSLP5P,"{2852: 5, 332423: 5, 494090: 1}"
A2Q7UAG4DF8VVD,"{2852: 5, 63649: 4, 456541: 3}"
A4GS5G90ZUP4N,"{2881: 5, 317555: 5, 374913: 5}"
A3FKOLHBF30OFB,{5248: 5}
A1TP6K4H5Y5C6D,"{2949: 5, 171789: 5, 174529: 5}"
A5HFHR9C1ZPX0,"{2952: 5, 288242: 2}"
ADJMHTQGB6L2H,{2955: 4}
A3LY1K6MQWGRU0,"{5259: 4, 417530: 5}"
A4S0944WECL61,"{5259: 5, 81941: 5, 380771: 3}"
A28B9TC6YLH1HH,"{5259: 5, 517921: 5}"
A1PZF1UFFN74JE,{3031: 4}
A1TXU309DV96DC,"{3031: 5, 328779: 4, 525889: 5}"
ANZOUSTO4Z0SO,"{3031: 4, 250651: 5, 347093: 5}"
AKM0FX3BH20V3,"{3031: 2, 24670: 5, 143785: 1, 434925: 4, 491624: 2, 510837: 5, 524086: 1}"
ATXGN857OXQUP,{3036: 4}
A3S9N80SQBIUR1,"{3036: 5, 7084: 5, 43284: 5, 107851: 5, 109174: 5, 127991: 5, 138084: 5, 139210: 5, 144201: 5, 172373: 5, 242871: 3, 248804: 5, 310427: 5, 337827: 5, 355136: 5, 397778: 5, 481879: 5}"
AXTSBBK4QU3K5,{3036: 5}
A12S9NQHYN3HG1,"{3036: 4, 55012: 2, 119638: 5, 151607: 1, 440495: 4}"
A3IEO6SAETAFKY,{3036: 1}
A314I8YV88VWCN,"{3036: 5, 33541: 3, 146705: 5, 210152: 4, 282451: 1, 339671: 4, 409657: 2, 456048: 2, 487717: 4, 501299: 4}"
AEE0RBF89EJQ8,{3036: 5}
AW88TKDQ1T2CU,{3036: 1}
AKXK8SCAT7IM7,"{3060: 2, 316693: 4, 420195: 3}"
APMDPZBMEFELS,"{3060: 5, 40192: 5, 124138: 4, 417634: 5, 436221: 5}"
A1F1A0QQP2XVH5,"{3062: 4, 12609: 5, 19625: 5, 20042: 5, 20733: 4, 24119: 5, 24675: 5, 27435: 3, 29726: 5, 32877: 4, 32928: 5, 33612: 5, 43519: 5, 43763: 5, 44084: 4, 45398: 4, 46391: 4, 46529: 5, 48858: 3, 55242: 5, 57542: 3, 59986: 4, 61346: 5, 62614: 2, 74269: 2, 74617: 5, 83231: 2, 86210: 5, 89204: 3, 92034: 1, 93963: 3, 99576: 3, 103416: 1, 103942: 4, 108132: 4, 108940: 2, 115659: 5, 117632: 5, 120285: 4, 126221: 4, 135131: 5, 142678: 5, 144797: 3, 146845: 2, 151683: 2, 160522: 4, 167746: 5, 169763: 4, 171544: 5, 173185: 5, 173254: 5, 176004: 4, 177014: 5, 177118: 1, 181911: 5, 183610: 5, 185085: 5, 192004: 4, 193794: 5, 198608: 5, 201562: 5, 211999: 4, 212426: 5, 219393: 5, 221326: 3, 222562: 4, 225434: 4, 227517: 4, 231050: 5, 232782: 4, 233235: 5, 235025: 3, 235351: 5, 236708: 5, 240127: 1, 245576: 5, 247172: 4, 248706: 5, 254780: 5, 256000: 1, 258462: 5, 259147: 5, 263240: 5, 264077: 2, 264725: 4, 268419: 5, 267805: 5, 271178: 5, 271825: 2, 276037: 5, 277668: 4, 285112: 3, 285516: 5, 286976: 5, 287336: 5, 287491: 3, 287938: 1, 292730: 3, 292977: 2, 293793: 3, 296037: 5, 298140: 4, 300896: 4, 304091: 4, 309230: 5, 312561: 4, 311634: 4, 317977: 5, 316040: 5, 319305: 4, 320017: 4, 321068: 5, 324679: 3, 327540: 5, 327897: 1, 331871: 3, 332439: 4, 335049: 4, 336947: 4, 338915: 4, 339362: 5, 343994: 5, 343719: 4, 344966: 3, 354884: 1, 357659: 4, 358626: 4, 366284: 5, 368652: 5, 370126: 4, 370449: 5, 370829: 4, 371254: 5, 372258: 4, 373089: 5, 374132: 5, 385040: 5, 388010: 5, 390218: 4, 404951: 3, 414011: 4, 415278: 5, 422838: 4, 424244: 1, 426628: 5, 426897: 2, 431414: 2, 432139: 4, 434519: 4, 434694: 2, 436944: 3, 441158: 2, 448202: 5, 449814: 4, 462169: 4, 462185: 5, 464619: 4, 465360: 4, 468843: 4, 468892: 5, 472341: 4, 476933: 4, 480484: 4, 483415: 5, 481321: 2, 483153: 5, 484234: 3, 484330: 5, 485809: 4, 487090: 4, 487923: 5, 497018: 5, 501489: 4, 502367: 5, 502653: 2, 508748: 5, 509047: 5, 513609: 3, 513770: 4, 513900: 5, 515866: 5, 516646: 5, 518146: 5, 518336: 5, 520842: 2, 521427: 3, 521445: 4, 521458: 4, 522240: 5, 524948: 5}"
A52KI87KEWX39,"{5280: 5, 84337: 5, 113417: 4, 163312: 5, 239161: 4, 263100: 5, 266750: 4, 441462: 2}"
A1JQ5S2KII3K68,"{3094: 2, 253136: 5, 357590: 4}"
A179UFC5OZ3P6K,"{3098: 2, 332753: 5}"
A308MZJ0O3OGK3,{3102: 4}
ASNG4ZNE5AZF5,"{3137: 3, 34671: 2, 46303: 5, 56764: 2, 132258: 2, 189627: 4, 400516: 3, 449734: 2, 474001: 3}"
ATVZ6VOJE9O7C,{3137: 5}
A2YSY26ZVMNNV2,"{5287: 3, 7084: 5, 18457: 5, 23733: 5, 23894: 5, 26520: 5, 29122: 2, 55537: 4, 71344: 1, 82226: 4, 116154: 3, 166101: 5, 174958: 5, 179269: 5, 186993: 5, 197205: 3, 203000: 5, 212524: 5, 231772: 5, 234367: 5, 242521: 5, 267748: 1, 302263: 5, 302306: 5, 310067: 5, 314651: 4, 320661: 5, 338751: 5, 359910: 5, 362518: 3, 363736: 5, 378298: 3, 383505: 5, 403353: 2, 404576: 3, 409901: 5, 409905: 1, 414014: 5, 418739: 1, 425706: 2, 430824: 5, 433531: 5, 446820: 5, 446875: 4, 459013: 5, 478117: 5, 477076: 5, 512780: 5, 517938: 5, 517980: 5, 524531: 5}"
A3JOS8K5Y3EHHL,"{5287: 5, 272074: 3, 390683: 1}"
A119NQ7N3MYM77,"{5287: 4, 346676: 4, 354547: 1}"
A28H4CXSXB59Y6,"{3143: 5, 169426: 5}"
A270U1X4Y1CYLF,{3149: 1}
A2A7BRY8M7ZFTX,"{3161: 5, 305356: 5}"
A3M01VYR7WOXJR,{3167: 4}
A2A12QZKX7OETZ,{3181: 1}
A1IC76A39ZT3HX,"{3210: 5, 120509: 5, 163952: 5, 196047: 3, 347104: 5, 420859: 5, 516108: 5, 521439: 5}"
A28CS3VOQPV2II,"{5300: 4, 97826: 4, 110942: 4, 127298: 3, 132329: 5, 147693: 5, 261092: 5, 275923: 5, 286551: 5, 307359: 3, 404438: 3, 441434: 3, 462530: 4, 478146: 4, 476581: 5, 500007: 5, 523534: 5}"
A1BWGN3VXFUQ9X,"{3213: 5, 5614: 5, 82232: 5, 399474: 5}"
AUJX4R15IM69A,{3219: 5}
A1LY7DEIIQHZR7,"{3234: 5, 42374: 4, 334593: 4, 355136: 5, 403608: 4, 413833: 5, 431686: 5}"
A16C4DCF4PBPEH,"{3237: 4, 156188: 5, 221735: 5, 245515: 5, 325716: 4, 339325: 3, 357770: 5, 358309: 5}"
A3B75PAA0YIBTL,"{3265: 1, 93163: 4, 190167: 4, 410430: 2}"
A3SYCPGXACMN5U,"{3265: 1, 37248: 5, 174826: 3, 222661: 1, 320800: 1}"
A3RKXWPCGFI50A,"{3279: 5, 10081: 5, 20055: 5, 21548: 5, 66450: 5, 113159: 4, 229252: 4, 231050: 4, 270608: 5, 280722: 5, 294025: 5, 426943: 5, 460715: 5, 518577: 5}"
A1WFNO06XKV4YY,"{3287: 4, 61791: 4, 62294: 3, 65485: 5, 131286: 4, 447775: 5, 474632: 5, 495791: 3, 521486: 5}"
A21V0ANDQS7OLI,{3300: 4}
AUYLPGN0AM7C9,"{3310: 5, 374468: 4}"
A3G6P4SJ8SYH9F,"{3329: 5, 407561: 5, 441576: 5}"
A32EP9379L8D3S,{3338: 5}
A22R3OHOHT42C3,"{3350: 5, 154342: 5, 209417: 2}"
A3H30P4BTPJX64,"{3350: 5, 137596: 5, 452020: 5, 521498: 5}"
A1HLXY194955K6,"{3350: 5, 30209: 5, 82525: 4, 169302: 5, 205873: 5, 206130: 5, 266235: 5, 331747: 5, 420875: 5, 519018: 5, 521028: 5}"
A33QJVFMT7Y0XR,{3350: 5}
AJMPZU8GZHGU3,"{3350: 4, 54605: 5, 401054: 5}"
A2G1LRD120SJPC,"{3350: 5, 317066: 5, 509047: 2}"
A10F05BTP64UF1,{3350: 5}
ABPXZXL5OH3LY,{5319: 1}
APG7V931I21Q5,"{5319: 5, 13171: 1, 105720: 4}"
A2PDB8GSUL3XKN,"{5319: 5, 40269: 5}"
A2WGQ4JOQ2WE95,"{5319: 2, 113554: 4, 150295: 5, 396678: 5, 459907: 5, 523237: 1}"
A3VJ4MSVJAW850,{5320: 5}
A1P0RBQEWNQOCH,{5323: 5}
A3E5111SXTHY35,"{3405: 4, 50452: 4, 73391: 3, 74279: 5, 106454: 4, 121918: 4, 165000: 4, 193549: 4, 267410: 4, 302739: 5, 486524: 5, 490445: 3, 497085: 5, 514236: 4}"
A3HOH7JKVNXLSU,"{3427: 5, 44134: 4, 229555: 5}"
ACSJ6X5YDYEE9,{3427: 1}
A2I2F6PINWSMCL,{3467: 4}
A3NLS9HUCAYESO,{3540: 5}
A3SK42RVJ930ZT,"{3553: 1, 44281: 5, 364482: 5, 423755: 5, 502980: 1}"
A1O04PFRVJVV5D,{3553: 1}
AU6M9AUH257JO,{3557: 2}
A1AAB81IZKOLTU,{3558: 5}
AQZGUBM6I5PM5,"{3565: 5, 292689: 5}"
A2BPOEEEP48W9H,"{3565: 1, 59903: 3, 203481: 5}"
ACE2KLII01BGA,{3578: 5}
A8QCVZ828PNJE,"{5344: 5, 28570: 4, 101262: 5, 108178: 5}"
A3L76BBJJIWOXF,{3628: 5}
AHJ4RPF65ODGT,"{3639: 3, 157060: 5, 203480: 4}"
A2JUM2G98G1G38,{5354: 4}
A3TYSJXUJCH8A5,"{5355: 5, 81063: 5, 419195: 5}"
A1X207CK69N9AR,"{3715: 5, 74876: 4, 74958: 3, 82528: 5, 119699: 5, 174810: 5, 177039: 5, 208443: 5, 378950: 5, 410837: 5, 497877: 4, 511403: 5}"
A1EO1NWL45FN4T,{3719: 5}
A3OENJR2YGFCBD,{3719: 4}
A2GDTH2WQVW8H7,"{3719: 5, 110167: 5, 247838: 5, 502563: 5}"
A2IAVYKAKPM30V,"{3719: 3, 450983: 5}"
A1QN8BCC5AFWPV,"{3719: 5, 65042: 5, 77039: 5, 399543: 5}"
A2B4GAW352G8G7,{3719: 5}
A2JYR5THVDS46K,{3719: 1}
A1NA68YNPRF8H9,{3719: 5}
A2AX1SH516CCXQ,{3719: 5}
AFSP12OTZ9JX2,{3719: 5}
AI0SEIX1SUVMS,"{3719: 4, 227510: 5}"
A1WBU1AM4ZKHTF,"{3723: 1, 112820: 5, 125194: 3, 349025: 5, 366668: 5, 503633: 5}"
A2UFGYH687IT65,{3730: 5}
A2NL3CPC4KMOEN,{3747: 2}
A2PWNYM29NJ2J4,"{3765: 5, 103091: 2, 153384: 5, 171952: 5, 179290: 4, 211110: 4, 216758: 5, 284477: 5, 365529: 5, 375992: 5, 423999: 5, 459907: 5, 507782: 5}"
A2FG90RW53W8WS,"{3803: 5, 10940: 5, 18733: 5, 25085: 5, 68937: 5, 76753: 3, 122564: 5, 182191: 5, 184734: 5, 206130: 1, 231922: 5, 245395: 5, 253168: 1, 278869: 5, 298098: 5, 302796: 5, 316080: 5, 320702: 5, 349906: 5, 361991: 5, 402196: 5, 447851: 2, 455051: 1, 488935: 5, 489209: 3, 514654: 5, 523974: 5}"
A18SA344ZVEP08,"{3807: 4, 434925: 5}"
A2SS7O7UOKA7TL,"{3809: 5, 56060: 4, 87460: 2, 211324: 5, 326474: 3, 370729: 1}"
AK6HITUJW30UW,"{3809: 5, 19411: 5, 32825: 5, 72305: 5, 237628: 5, 466058: 5, 471167: 4}"
AV7QK5MP6UB24,"{3809: 5, 118052: 2, 191120: 5}"
A30YZ99OYHKVKT,"{3822: 5, 5500: 4, 12645: 5, 66305: 4, 103511: 5, 119598: 5, 138084: 4, 147683: 3, 158984: 5, 203878: 4, 203925: 1, 213704: 5, 235108: 3, 239720: 4, 316378: 5, 324655: 5, 336358: 5, 375314: 5, 384411: 4, 396829: 5, 397720: 4, 406018: 5, 429397: 5, 442408: 5, 456481: 5, 463529: 3, 470988: 5, 490723: 3, 510593: 4, 525143: 4}"
ACJ6OM39X8HK6,{3851: 5}
A2BTREHSML28WO,{3867: 5}
A267FU71Z01CIH,"{3872: 4, 4174: 5, 12231: 4, 15389: 5, 28551: 3, 30377: 4, 44084: 4, 49673: 5, 51528: 4, 57263: 5, 62063: 5, 65516: 5, 75561: 5, 102247: 5, 102886: 5, 103548: 4, 121300: 5, 126473: 4, 136295: 5, 147299: 5, 147356: 3, 151898: 4, 154270: 5, 178133: 3, 189699: 5, 199325: 5, 199565: 4, 209631: 5, 210654: 5, 215739: 5, 223237: 3, 239357: 4, 240929: 4, 247172: 5, 247311: 5, 249637: 5, 252860: 5, 257611: 4, 267135: 3, 272854: 5, 290543: 3, 291077: 4, 308846: 4, 319218: 3, 322156: 5, 340070: 5, 340536: 3, 359412: 5, 369427: 5, 374505: 4, 384908: 4, 385489: 5, 388785: 2, 411993: 5, 418954: 4, 424808: 4, 427814: 4, 438452: 5, 461794: 4, 467050: 4, 472660: 4, 495426: 5, 520608: 3}"
A142IO3EBW34M9,"{3873: 1, 12021: 5, 140714: 4, 205216: 5}"
AA72VVL58WHUZ,"{3882: 5, 144337: 5, 195410: 5}"
A292SHQKAHXUX2,"{3883: 5, 227621: 4, 311209: 5}"
A15NHRRC40BMNG,{5375: 4}
A3DM76E7EBG841,"{3932: 5, 91413: 1, 261582: 5}"
A10SV1GRP88SEM,{3969: 5}
A2HU7S4E7CC7QP,"{3969: 5, 336739: 4, 505502: 4}"
A1T2JK2SDY00RL,"{5378: 5, 233437: 5, 303503: 5}"
A218ND35TE7WDS,"{3978: 5, 250834: 5}"
A2SJ0CBHEGR8PH,{3978: 5}
A2NVYL70NZDIP8,"{3991: 4, 488996: 5}"
A6H53EMQF9Q0Q,{3991: 1}
A1OCQHUS2JIVN,{4006: 5}
A2MB5PTSOKLJEG,"{4008: 4, 217414: 5, 408197: 5}"
A3Q3KJ01NDUUFY,{4008: 3}
A5TELG0LYR9QH,{4008: 5}
A21MD4AWGYI6IN,"{4008: 5, 503909: 5}"
A2J5EVZFL8O4A7,{4014: 5}
A3679QQG7DYWOV,"{5387: 1, 386182: 5}"
A3KS1FLXXSI3LS,{5387: 5}
A4W53U4AECEN4,{5389: 1}
A2XK7IXSPYAVHK,"{4054: 4, 463115: 2, 475729: 1}"
A2J8LF3MMVCO2L,"{4067: 4, 34883: 3, 56002: 2, 98777: 4, 114882: 1, 200922: 3, 217334: 3, 257126: 2, 479965: 5}"
A1R8HT5EZ8VC25,"{4083: 5, 39030: 5}"
A3I2J3XODSJXOI,"{4087: 5, 346589: 5, 365441: 2, 459868: 4}"
A2XROLS2FSBCYI,{4102: 4}
AN8T5228ULUSC,"{4111: 5, 6894: 4, 14688: 5, 215653: 4, 410616: 5}"
A1U2ZDEMX23O07,"{4118: 3, 110490: 4}"
AZM7PITAB0XOH,{5392: 5}
AYPNJMLBMBI3W,"{4142: 2, 80540: 4}"
A16AUFG15GNDUK,{5393: 5}
A3CI51XLM654JC,{4161: 5}
A1AOZ2CVJ1TBY,{4161: 1}
A1ECJFEUDGU93O,"{4161: 5, 162358: 5}"
A8ZCPLCJ5YOWL,"{4161: 4, 207217: 5, 257237: 3, 427484: 5}"
A32KIFGBCK6IY,{4161: 5}
A2W2E8PAX8UZD8,"{4161: 5, 112730: 3}"
A36FPQ9AR2R8S1,"{4162: 5, 319305: 5, 500946: 4}"
A3B8EK6491CYYY,"{4174: 5, 7085: 5, 37383: 5, 81913: 1, 88595: 5, 104949: 5, 338990: 5, 403553: 5, 489427: 3}"
A3B4YFKEUAKCLQ,{4174: 5}
A9PQWYJIKA99J,"{4174: 5, 37060: 4, 76532: 3, 76534: 5, 202992: 5, 304871: 5, 329142: 4}"
AKB2J6UJ4SD8E,{4174: 5}
A2U7C1U17DJ6FM,{4174: 5}
A26O3DLG0ZW7VL,{4174: 5}
A3QD7VWBD470D2,"{4187: 5, 15258: 4, 27748: 4, 43519: 4, 75561: 5, 77035: 4, 80440: 5, 117761: 4, 155310: 4, 212698: 5, 399103: 4, 511582: 4, 517290: 4, 521597: 3}"
A2RX8BLV4P0LL0,"{4222: 4, 23491: 1, 81487: 4, 132542: 3, 246922: 5, 280113: 5, 364601: 5, 440584: 4, 461197: 5}"
A1X6EU8QJHRD39,"{4282: 1, 210063: 4, 264051: 1}"
A1MW5QMYMTX5P6,"{4282: 5, 4545: 1}"
A3JZ7L73G5MG4H,"{4293: 5, 293258: 5, 326017: 4}"
A8IMZ2080KN5O,{4294: 5}
A16VJG03O6T19Q,"{4300: 5, 187158: 5, 219299: 5, 224390: 5, 305385: 5, 332581: 1, 344198: 5, 362827: 5, 400720: 5, 478376: 5, 483900: 5}"
A6KFBMGWQX0A1,{4303: 5}
AQOH2MOE0ZKLG,"{4303: 2, 290987: 4, 395679: 1}"
A3SX5L3EV5NPHE,{4317: 5}
AFW1MBAQR352Y,"{4375: 5, 54335: 4, 201076: 3, 281882: 5, 371027: 3}"
A1E8IC94FC1B35,"{5400: 1, 37726: 5, 54559: 5, 89821: 2, 107075: 5, 155669: 5, 189252: 5, 212564: 5, 277090: 5, 277766: 4, 282779: 4, 310702: 4, 317619: 5, 324008: 4, 332354: 3, 393216: 5, 424872: 3}"
AN804RISB8LKI,"{4411: 5, 28570: 5, 28775: 4, 122842: 5, 235953: 5, 349850: 5}"
A2BXII106DF4TZ,"{4411: 1, 87577: 2}"
A2H5ZHSI8WF5GI,"{4418: 3, 168744: 3, 194953: 4, 213550: 2, 271052: 5, 334813: 4}"
A3H8ZI8DWM4751,{4461: 4}
A27DRRJV9FMOQO,{4477: 2}
A177MYIDCYY9PR,"{4480: 1, 7084: 5}"
A35UAB87ISDQCA,{5404: 1}
A2I9CZCYHVVD5A,"{5404: 5, 231859: 5}"
A1O5HAZRF8DKMA,{4538: 5}
A2I3SN35OH4BE7,"{4538: 5, 97043: 5, 416743: 5}"
A20CIBNC7QVRMM,{4545: 3}
A15RA3WN7M6M1I,"{4545: 3, 342741: 5}"
A19YIF8T8O06X2,{4545: 1}
A2CQWB3IRC20CB,"{4545: 5, 41211: 5}"
A20GO6JHNHUUVO,"{4545: 3, 12562: 5}"
A15S7MQ1M1WN3S,{4565: 1}
A21C4DXTITXIOU,"{4608: 4, 38733: 4, 88523: 5, 123602: 5, 131421: 4, 157078: 5, 276781: 4, 384818: 5, 460765: 5, 495348: 5, 519107: 4}"
A1LYX8YSV8KB3R,{4634: 5}
A292FIAPX9MXCJ,"{4637: 4, 481879: 4}"
AZ9QJF0W4HSW7,"{4638: 5, 108894: 5, 305032: 5}"
A3KV9VEMK6HO4F,{4680: 5}
A3BLUO43CTNXY4,{4727: 1}
AI7GOQLCAR3NR,"{4771: 5, 46614: 5, 100615: 4, 179893: 5, 242085: 5, 420299: 5, 445959: 2}"
A35XWM3X8SQRS4,{4771: 3}
A1YPIR5SU8E4S1,"{4771: 5, 82761: 5, 111590: 4, 127329: 5, 196439: 5, 295459: 5, 324549: 5, 369554: 5, 389393: 4, 395391: 5, 407948: 5, 450859: 5, 463860: 5, 483929: 5, 495571: 5, 502650: 5, 510924: 5, 516646: 5}"
A1HA70HAIQZ50J,"{4771: 4, 374400: 5, 485329: 5, 516646: 3}"
AMRJYFNHG6918,"{4808: 2, 75956: 2}"
A1TVQLELCXXR9K,{4808: 1}
APPWTYYPRWAEI,"{4808: 5, 343477: 5}"
A3I9D8P5DRBR5L,"{4821: 5, 243186: 5, 256132: 5, 347104: 5, 415217: 5, 459168: 5}"
A2G6GC8NIGKUZI,"{4823: 5, 61603: 5, 173095: 5, 232425: 2, 281559: 4, 355509: 3, 392617: 4}"
A2AH54MU19DB1,"{4823: 5, 26187: 5, 57263: 3, 123745: 5, 179523: 3, 218904: 5, 443057: 2, 515181: 5}"
A8NIKIX0NJM9E,"{4823: 5, 54836: 5}"
A31MVRT6HI4KV7,"{4823: 5, 21505: 5, 66343: 5, 154080: 5, 261836: 4, 266197: 4, 311156: 5, 332045: 5, 410596: 4}"
A1SQR1JBJ56ZK7,"{4823: 5, 32223: 4, 42759: 5, 58549: 4, 64937: 5, 107319: 5, 121900: 5, 147346: 5, 161677: 5, 162094: 5, 188536: 5, 196440: 4, 214114: 3, 219411: 5, 302711: 5, 410057: 5, 439822: 5, 465986: 4}"
AF578YU6SYIV3,"{4823: 5, 447369: 5}"
APH9Z0HWS088X,"{4823: 5, 437941: 4}"
A1S1ULS686RH8G,{4823: 1}
ASJEIF2269PBN,{4823: 5}
A2TRKL7G0FMSZM,"{4823: 5, 27153: 5, 102247: 5, 138148: 5, 168304: 5, 203337: 5, 265131: 3, 397619: 5, 411226: 1, 494543: 5, 498681: 5}"
A3PHNK9W3WBRN6,"{4823: 5, 280050: 5, 424169: 5, 507488: 5}"
A12UZ3H2IYSLDO,"{4823: 3, 462314: 5}"
A1LTNOQ48CXVUA,{4823: 5}
A3H76XMMOIYIKI,"{4823: 5, 133076: 1, 151128: 5, 392492: 2, 400713: 5, 523879: 5}"
A35PW95A7OH6KD,"{4823: 1, 464695: 5, 481879: 5, 509722: 1}"
APW0OINC8LISZ,"{4823: 1, 41624: 4, 90971: 5, 95388: 5, 145430: 4, 214331: 5, 248585: 3, 263713: 5, 326502: 4, 361484: 5, 384477: 4, 415862: 5, 481879: 5, 484193: 5, 504522: 5, 517686: 4}"
A112IL25J2LHTX,"{4826: 2, 141924: 3, 236143: 5}"
A3QOJG0I8UMA4R,"{4829: 5, 248778: 5}"
A2QBJ65JMBA5WL,{5424: 1}
A205JFYE5GBBQG,"{4924: 5, 491978: 4}"
A1GUX5ZW5P6E6U,{4935: 1}
A3AYWVIYE645P5,{4939: 5}
ATARQD816G3F1,"{5427: 1, 49486: 1}"
A2FFPK0QV5RTAO,"{5427: 5, 252820: 5, 349407: 5}"
ALKP143TBIRD6,"{5072: 5, 81006: 5, 232001: 5}"
A8XBR09J4Z421,"{5072: 4, 10789: 4, 12829: 5, 20718: 5, 22990: 5, 28719: 5, 49181: 5, 49460: 3, 53925: 5, 64386: 3, 130311: 4, 146686: 5, 188575: 2, 202607: 4, 226008: 4, 269885: 5, 275904: 5, 278561: 5, 281786: 5, 296610: 4, 306205: 4, 311809: 1, 315175: 3, 317043: 3, 342770: 4, 382599: 4, 390023: 5, 395300: 4, 400533: 5, 453954: 5, 477344: 3, 492911: 4, 520853: 3}"
AWZJHLU69PAH7,"{5077: 4, 6080: 5, 33884: 5, 50557: 3, 101363: 5, 106958: 5, 177869: 5, 196071: 4, 225878: 4, 234944: 2, 435157: 3, 469850: 4, 499666: 4, 522288: 5}"
A26TM597J35FXE,"{5438: 1, 231848: 5}"
A3V8K23OOREENX,"{5106: 4, 41387: 5, 60761: 3, 98662: 5, 189141: 4, 191824: 4, 209538: 5, 362086: 3, 369694: 4, 391035: 4, 397995: 4, 447327: 4, 453286: 1, 488051: 5, 516360: 3}"
A3UJAO7R29KGBZ,"{5166: 5, 339668: 5}"
ASXQUI2WOTMXQ,{7824: 4}
A1C628BG8GTG6V,{7829: 1}
A2UO6CYIYYXH55,"{5462: 5, 100754: 2}"
A3ISID2L2BJF5N,"{5465: 5, 37497: 5, 57941: 5, 142687: 5, 195023: 5, 256015: 5, 273625: 5, 276204: 5, 412496: 5, 481035: 5}"
A3APCCAKFS17UB,{5466: 5}
AVD4LOJ8BMBJP,{5466: 5}
